day,timestamp,product,profit_and_loss
-2,682300,ASH_COATED_OSMIUM,6741.5
-2,682400,INTARIAN_PEPPER_ROOT,53855.0
-2,682400,ASH_COATED_OSMIUM,6746.0
-2,682500,INTARIAN_PEPPER_ROOT,53855.0
-2,682500,ASH_COATED_OSMIUM,6732.5
-2,682600,INTARIAN_PEPPER_ROOT,53415.0
-2,682600,ASH_COATED_OSMIUM,6746.0
-2,682700,INTARIAN_PEPPER_ROOT,53895.0
-2,682700,ASH_COATED_OSMIUM,6746.0
-2,682800,INTARIAN_PEPPER_ROOT,53895.0
-2,682800,ASH_COATED_OSMIUM,6743.0
-2,682900,INTARIAN_PEPPER_ROOT,53415.0
-2,682900,ASH_COATED_OSMIUM,6735.5
-2,683000,INTARIAN_PEPPER_ROOT,54015.0
-2,683000,ASH_COATED_OSMIUM,6746.0
-2,683100,INTARIAN_PEPPER_ROOT,53895.0
-2,683100,ASH_COATED_OSMIUM,6743.0
-2,683200,INTARIAN_PEPPER_ROOT,53895.0
-2,683200,ASH_COATED_OSMIUM,6740.0
-2,683300,INTARIAN_PEPPER_ROOT,53895.0
-2,683300,ASH_COATED_OSMIUM,6744.5
-2,683400,INTARIAN_PEPPER_ROOT,53935.0
-2,683400,ASH_COATED_OSMIUM,6737.0
-2,683500,INTARIAN_PEPPER_ROOT,53935.0
-2,683500,ASH_COATED_OSMIUM,6743.0
-2,683600,INTARIAN_PEPPER_ROOT,53935.0
-2,683600,ASH_COATED_OSMIUM,6740.0
-2,683700,INTARIAN_PEPPER_ROOT,53575.0
-2,683700,ASH_COATED_OSMIUM,6746.0
-2,683800,INTARIAN_PEPPER_ROOT,54055.0
-2,683800,ASH_COATED_OSMIUM,6746.0
-2,683900,INTARIAN_PEPPER_ROOT,53975.0
-2,683900,ASH_COATED_OSMIUM,6746.0
-2,684000,INTARIAN_PEPPER_ROOT,53975.0
-2,684000,ASH_COATED_OSMIUM,6741.5
-2,684100,INTARIAN_PEPPER_ROOT,53575.0
-2,684100,ASH_COATED_OSMIUM,6722.0
-2,684200,INTARIAN_PEPPER_ROOT,54095.0
-2,684200,ASH_COATED_OSMIUM,6746.0
-2,684300,INTARIAN_PEPPER_ROOT,53975.0
-2,684300,ASH_COATED_OSMIUM,6743.0
-2,684400,INTARIAN_PEPPER_ROOT,54015.0
-2,684400,ASH_COATED_OSMIUM,6746.0
-2,684500,INTARIAN_PEPPER_ROOT,54135.0
-2,684500,ASH_COATED_OSMIUM,6722.0
-2,684600,INTARIAN_PEPPER_ROOT,54015.0
-2,684600,ASH_COATED_OSMIUM,6749.0
-2,684700,INTARIAN_PEPPER_ROOT,54055.0
-2,684700,ASH_COATED_OSMIUM,6749.0
-2,684800,INTARIAN_PEPPER_ROOT,54055.0
-2,684800,ASH_COATED_OSMIUM,6749.0
-2,684900,INTARIAN_PEPPER_ROOT,54055.0
-2,684900,ASH_COATED_OSMIUM,6749.0
-2,685000,INTARIAN_PEPPER_ROOT,54055.0
-2,685000,ASH_COATED_OSMIUM,6761.0
-2,685100,INTARIAN_PEPPER_ROOT,54055.0
-2,685100,ASH_COATED_OSMIUM,6743.0
-2,685200,INTARIAN_PEPPER_ROOT,54055.0
-2,685200,ASH_COATED_OSMIUM,6749.0
-2,685300,INTARIAN_PEPPER_ROOT,54055.0
-2,685300,ASH_COATED_OSMIUM,6722.0
-2,685400,INTARIAN_PEPPER_ROOT,54535.0
-2,685400,ASH_COATED_OSMIUM,6746.0
-2,685500,INTARIAN_PEPPER_ROOT,53975.0
-2,685500,ASH_COATED_OSMIUM,6746.0
-2,685600,INTARIAN_PEPPER_ROOT,54095.0
-2,685600,ASH_COATED_OSMIUM,6746.0
-2,685700,INTARIAN_PEPPER_ROOT,54135.0
-2,685700,ASH_COATED_OSMIUM,6746.0
-2,685800,INTARIAN_PEPPER_ROOT,54135.0
-2,685800,ASH_COATED_OSMIUM,6752.0
-2,685900,INTARIAN_PEPPER_ROOT,53655.0
-2,685900,ASH_COATED_OSMIUM,6746.0
-2,686000,INTARIAN_PEPPER_ROOT,54135.0
-2,686000,ASH_COATED_OSMIUM,6749.0
-2,686100,INTARIAN_PEPPER_ROOT,54135.0
-2,686100,ASH_COATED_OSMIUM,6749.0
-2,686200,INTARIAN_PEPPER_ROOT,54135.0
-2,686200,ASH_COATED_OSMIUM,6749.0
-2,686300,INTARIAN_PEPPER_ROOT,54135.0
-2,686300,ASH_COATED_OSMIUM,6749.0
-2,686400,INTARIAN_PEPPER_ROOT,54175.0
-2,686400,ASH_COATED_OSMIUM,6749.0
-2,686500,INTARIAN_PEPPER_ROOT,54175.0
-2,686500,ASH_COATED_OSMIUM,6773.0
-2,686600,INTARIAN_PEPPER_ROOT,54175.0
-2,686600,ASH_COATED_OSMIUM,6749.0
-2,686700,INTARIAN_PEPPER_ROOT,54215.0
-2,686700,ASH_COATED_OSMIUM,6752.0
-2,686800,INTARIAN_PEPPER_ROOT,54215.0
-2,686800,ASH_COATED_OSMIUM,6746.0
-2,686900,INTARIAN_PEPPER_ROOT,54095.0
-2,686900,ASH_COATED_OSMIUM,6749.0
-2,687000,INTARIAN_PEPPER_ROOT,54335.0
-2,687000,ASH_COATED_OSMIUM,6749.0
-2,687100,INTARIAN_PEPPER_ROOT,54255.0
-2,687100,ASH_COATED_OSMIUM,6805.0
-2,687200,INTARIAN_PEPPER_ROOT,54215.0
-2,687200,ASH_COATED_OSMIUM,6805.0
-2,687300,INTARIAN_PEPPER_ROOT,54375.0
-2,687300,ASH_COATED_OSMIUM,6805.0
-2,687400,INTARIAN_PEPPER_ROOT,54375.0
-2,687400,ASH_COATED_OSMIUM,6805.0
-2,687500,INTARIAN_PEPPER_ROOT,53815.0
-2,687500,ASH_COATED_OSMIUM,6805.0
-2,687600,INTARIAN_PEPPER_ROOT,54255.0
-2,687600,ASH_COATED_OSMIUM,6783.0
-2,687700,INTARIAN_PEPPER_ROOT,54295.0
-2,687700,ASH_COATED_OSMIUM,6794.0
-2,687800,INTARIAN_PEPPER_ROOT,54735.0
-2,687800,ASH_COATED_OSMIUM,6777.5
-2,687900,INTARIAN_PEPPER_ROOT,54295.0
-2,687900,ASH_COATED_OSMIUM,6794.0
-2,688000,INTARIAN_PEPPER_ROOT,54415.0
-2,688000,ASH_COATED_OSMIUM,6818.0
-2,688100,INTARIAN_PEPPER_ROOT,54415.0
-2,688100,ASH_COATED_OSMIUM,6818.0
-2,688200,INTARIAN_PEPPER_ROOT,54242.0
-2,688200,ASH_COATED_OSMIUM,6811.0
-2,688300,INTARIAN_PEPPER_ROOT,54307.0
-2,688300,ASH_COATED_OSMIUM,6755.0
-2,688400,INTARIAN_PEPPER_ROOT,54341.0
-2,688400,ASH_COATED_OSMIUM,6811.0
-2,688500,INTARIAN_PEPPER_ROOT,54341.0
-2,688500,ASH_COATED_OSMIUM,6804.0
-2,688600,INTARIAN_PEPPER_ROOT,54341.0
-2,688600,ASH_COATED_OSMIUM,6804.0
-2,688700,INTARIAN_PEPPER_ROOT,54381.0
-2,688700,ASH_COATED_OSMIUM,6818.0
-2,688800,INTARIAN_PEPPER_ROOT,54381.0
-2,688800,ASH_COATED_OSMIUM,6811.0
-2,688900,INTARIAN_PEPPER_ROOT,54381.0
-2,688900,ASH_COATED_OSMIUM,6793.5
-2,689000,INTARIAN_PEPPER_ROOT,54501.0
-2,689000,ASH_COATED_OSMIUM,6811.0
-2,689100,INTARIAN_PEPPER_ROOT,54301.0
-2,689100,ASH_COATED_OSMIUM,6811.0
-2,689200,INTARIAN_PEPPER_ROOT,54381.0
-2,689200,ASH_COATED_OSMIUM,6779.5
-2,689300,INTARIAN_PEPPER_ROOT,54501.0
-2,689300,ASH_COATED_OSMIUM,6811.0
-2,689400,INTARIAN_PEPPER_ROOT,54421.0
-2,689400,ASH_COATED_OSMIUM,6867.0
-2,689500,INTARIAN_PEPPER_ROOT,54541.0
-2,689500,ASH_COATED_OSMIUM,6811.0
-2,689600,INTARIAN_PEPPER_ROOT,54421.0
-2,689600,ASH_COATED_OSMIUM,6804.0
-2,689700,INTARIAN_PEPPER_ROOT,54461.0
-2,689700,ASH_COATED_OSMIUM,6811.0
-2,689800,INTARIAN_PEPPER_ROOT,54461.0
-2,689800,ASH_COATED_OSMIUM,6811.0
-2,689900,INTARIAN_PEPPER_ROOT,54461.0
-2,689900,ASH_COATED_OSMIUM,6846.0
-2,690000,INTARIAN_PEPPER_ROOT,54461.0
-2,690000,ASH_COATED_OSMIUM,6762.0
-2,690100,INTARIAN_PEPPER_ROOT,54461.0
-2,690100,ASH_COATED_OSMIUM,6818.0
-2,690200,INTARIAN_PEPPER_ROOT,54461.0
-2,690200,ASH_COATED_OSMIUM,6800.5
-2,690300,INTARIAN_PEPPER_ROOT,54461.0
-2,690300,ASH_COATED_OSMIUM,6874.0
-2,690400,INTARIAN_PEPPER_ROOT,54501.0
-2,690400,ASH_COATED_OSMIUM,6818.0
-2,690500,INTARIAN_PEPPER_ROOT,54941.0
-2,690500,ASH_COATED_OSMIUM,6818.0
-2,690600,INTARIAN_PEPPER_ROOT,54621.0
-2,690600,ASH_COATED_OSMIUM,6818.0
-2,690700,INTARIAN_PEPPER_ROOT,54541.0
-2,690700,ASH_COATED_OSMIUM,6814.5
-2,690800,INTARIAN_PEPPER_ROOT,54501.0
-2,690800,ASH_COATED_OSMIUM,6825.0
-2,690900,INTARIAN_PEPPER_ROOT,54541.0
-2,690900,ASH_COATED_OSMIUM,6835.5
-2,691000,INTARIAN_PEPPER_ROOT,54421.0
-2,691000,ASH_COATED_OSMIUM,6839.0
-2,691100,INTARIAN_PEPPER_ROOT,54541.0
-2,691100,ASH_COATED_OSMIUM,6828.5
-2,691200,INTARIAN_PEPPER_ROOT,54541.0
-2,691200,ASH_COATED_OSMIUM,6825.0
-2,691300,INTARIAN_PEPPER_ROOT,54541.0
-2,691300,ASH_COATED_OSMIUM,6832.0
-2,691400,INTARIAN_PEPPER_ROOT,53901.0
-2,691400,ASH_COATED_OSMIUM,6825.0
-2,691500,INTARIAN_PEPPER_ROOT,54461.0
-2,691500,ASH_COATED_OSMIUM,6825.0
-2,691600,INTARIAN_PEPPER_ROOT,54581.0
-2,691600,ASH_COATED_OSMIUM,6818.0
-2,691700,INTARIAN_PEPPER_ROOT,55101.0
-2,691700,ASH_COATED_OSMIUM,6825.0
-2,691800,INTARIAN_PEPPER_ROOT,54701.0
-2,691800,ASH_COATED_OSMIUM,6825.0
-2,691900,INTARIAN_PEPPER_ROOT,54701.0
-2,691900,ASH_COATED_OSMIUM,6825.0
-2,692000,INTARIAN_PEPPER_ROOT,54621.0
-2,692000,ASH_COATED_OSMIUM,76804.0
-2,692100,INTARIAN_PEPPER_ROOT,54621.0
-2,692100,ASH_COATED_OSMIUM,6832.0
-2,692200,INTARIAN_PEPPER_ROOT,54221.0
-2,692200,ASH_COATED_OSMIUM,6825.0
-2,692300,INTARIAN_PEPPER_ROOT,54621.0
-2,692300,ASH_COATED_OSMIUM,6811.0
-2,692400,INTARIAN_PEPPER_ROOT,54541.0
-2,692400,ASH_COATED_OSMIUM,6818.0
-2,692500,INTARIAN_PEPPER_ROOT,54221.0
-2,692500,ASH_COATED_OSMIUM,6818.0
-2,692600,INTARIAN_PEPPER_ROOT,54541.0
-2,692600,ASH_COATED_OSMIUM,6811.0
-2,692700,INTARIAN_PEPPER_ROOT,54581.0
-2,692700,ASH_COATED_OSMIUM,6818.0
-2,692800,INTARIAN_PEPPER_ROOT,54301.0
-2,692800,ASH_COATED_OSMIUM,6818.0
-2,692900,INTARIAN_PEPPER_ROOT,54701.0
-2,692900,ASH_COATED_OSMIUM,6818.0
-2,693000,INTARIAN_PEPPER_ROOT,55181.0
-2,693000,ASH_COATED_OSMIUM,6804.0
-2,693100,INTARIAN_PEPPER_ROOT,54621.0
-2,693100,ASH_COATED_OSMIUM,6793.5
-2,693200,INTARIAN_PEPPER_ROOT,54221.0
-2,693200,ASH_COATED_OSMIUM,6818.0
-2,693300,INTARIAN_PEPPER_ROOT,54701.0
-2,693300,ASH_COATED_OSMIUM,6811.0
-2,693400,INTARIAN_PEPPER_ROOT,54741.0
-2,693400,ASH_COATED_OSMIUM,6821.5
-2,693500,INTARIAN_PEPPER_ROOT,54741.0
-2,693500,ASH_COATED_OSMIUM,6804.0
-2,693600,INTARIAN_PEPPER_ROOT,54741.0
-2,693600,ASH_COATED_OSMIUM,6811.0
-2,693700,INTARIAN_PEPPER_ROOT,54661.0
-2,693700,ASH_COATED_OSMIUM,6804.0
-2,693800,INTARIAN_PEPPER_ROOT,54781.0
-2,693800,ASH_COATED_OSMIUM,6748.0
-2,693900,INTARIAN_PEPPER_ROOT,54301.0
-2,693900,ASH_COATED_OSMIUM,6804.0
-2,694000,INTARIAN_PEPPER_ROOT,54781.0
-2,694000,ASH_COATED_OSMIUM,6804.0
-2,694100,INTARIAN_PEPPER_ROOT,55261.0
-2,694100,ASH_COATED_OSMIUM,6804.0
-2,694200,INTARIAN_PEPPER_ROOT,54781.0
-2,694200,ASH_COATED_OSMIUM,6804.0
-2,694300,INTARIAN_PEPPER_ROOT,55261.0
-2,694300,ASH_COATED_OSMIUM,6825.0
-2,694400,INTARIAN_PEPPER_ROOT,54941.0
-2,694400,ASH_COATED_OSMIUM,6819.0
-2,694500,INTARIAN_PEPPER_ROOT,54821.0
-2,694500,ASH_COATED_OSMIUM,6825.0
-2,694600,INTARIAN_PEPPER_ROOT,54821.0
-2,694600,ASH_COATED_OSMIUM,6825.0
-2,694700,INTARIAN_PEPPER_ROOT,54861.0
-2,694700,ASH_COATED_OSMIUM,6825.0
-2,694800,INTARIAN_PEPPER_ROOT,54861.0
-2,694800,ASH_COATED_OSMIUM,6825.0
-2,694900,INTARIAN_PEPPER_ROOT,54861.0
-2,694900,ASH_COATED_OSMIUM,6825.0
-2,695000,INTARIAN_PEPPER_ROOT,54981.0
-2,695000,ASH_COATED_OSMIUM,6823.0
-2,695100,INTARIAN_PEPPER_ROOT,54861.0
-2,695100,ASH_COATED_OSMIUM,6823.0
-2,695200,INTARIAN_PEPPER_ROOT,54861.0
-2,695200,ASH_COATED_OSMIUM,6829.0
-2,695300,INTARIAN_PEPPER_ROOT,54861.0
-2,695300,ASH_COATED_OSMIUM,6829.0
-2,695400,INTARIAN_PEPPER_ROOT,54901.0
-2,695400,ASH_COATED_OSMIUM,6835.0
-2,695500,INTARIAN_PEPPER_ROOT,54901.0
-2,695500,ASH_COATED_OSMIUM,6829.0
-2,695600,INTARIAN_PEPPER_ROOT,54901.0
-2,695600,ASH_COATED_OSMIUM,6833.0
-2,695700,INTARIAN_PEPPER_ROOT,54821.0
-2,695700,ASH_COATED_OSMIUM,6825.0
-2,695800,INTARIAN_PEPPER_ROOT,54941.0
-2,695800,ASH_COATED_OSMIUM,6829.0
-2,695900,INTARIAN_PEPPER_ROOT,54821.0
-2,695900,ASH_COATED_OSMIUM,6825.0
-2,696000,INTARIAN_PEPPER_ROOT,54941.0
-2,696000,ASH_COATED_OSMIUM,6817.0
-2,696100,INTARIAN_PEPPER_ROOT,55061.0
-2,696100,ASH_COATED_OSMIUM,6821.0
-2,696200,INTARIAN_PEPPER_ROOT,54941.0
-2,696200,ASH_COATED_OSMIUM,6815.0
-2,696300,INTARIAN_PEPPER_ROOT,54941.0
-2,696300,ASH_COATED_OSMIUM,6785.0
-2,696400,INTARIAN_PEPPER_ROOT,54861.0
-2,696400,ASH_COATED_OSMIUM,6857.0
-2,696500,INTARIAN_PEPPER_ROOT,55101.0
-2,696500,ASH_COATED_OSMIUM,6825.0
-2,696600,INTARIAN_PEPPER_ROOT,54541.0
-2,696600,ASH_COATED_OSMIUM,6825.0
-2,696700,INTARIAN_PEPPER_ROOT,55021.0
-2,696700,ASH_COATED_OSMIUM,6825.0
-2,696800,INTARIAN_PEPPER_ROOT,55021.0
-2,696800,ASH_COATED_OSMIUM,6825.0
-2,696900,INTARIAN_PEPPER_ROOT,55021.0
-2,696900,ASH_COATED_OSMIUM,6829.0
-2,697000,INTARIAN_PEPPER_ROOT,55021.0
-2,697000,ASH_COATED_OSMIUM,6825.0
-2,697100,INTARIAN_PEPPER_ROOT,54941.0
-2,697100,ASH_COATED_OSMIUM,6819.0
-2,697200,INTARIAN_PEPPER_ROOT,54541.0
-2,697200,ASH_COATED_OSMIUM,6825.0
-2,697300,INTARIAN_PEPPER_ROOT,55021.0
-2,697300,ASH_COATED_OSMIUM,6793.0
-2,697400,INTARIAN_PEPPER_ROOT,55061.0
-2,697400,ASH_COATED_OSMIUM,6813.0
-2,697500,INTARIAN_PEPPER_ROOT,55181.0
-2,697500,ASH_COATED_OSMIUM,6837.0
-2,697600,INTARIAN_PEPPER_ROOT,55061.0
-2,697600,ASH_COATED_OSMIUM,6837.0
-2,697700,INTARIAN_PEPPER_ROOT,54981.0
-2,697700,ASH_COATED_OSMIUM,6821.0
-2,697800,INTARIAN_PEPPER_ROOT,54901.0
-2,697800,ASH_COATED_OSMIUM,6861.0
-2,697900,INTARIAN_PEPPER_ROOT,55181.0
-2,697900,ASH_COATED_OSMIUM,6829.0
-2,698000,INTARIAN_PEPPER_ROOT,55101.0
-2,698000,ASH_COATED_OSMIUM,6869.0
-2,698100,INTARIAN_PEPPER_ROOT,54621.0
-2,698100,ASH_COATED_OSMIUM,6829.0
-2,698200,INTARIAN_PEPPER_ROOT,55101.0
-2,698200,ASH_COATED_OSMIUM,6839.0
-2,698300,INTARIAN_PEPPER_ROOT,55101.0
-2,698300,ASH_COATED_OSMIUM,6838.0
-2,698400,INTARIAN_PEPPER_ROOT,55141.0
-2,698400,ASH_COATED_OSMIUM,6851.0
-2,698500,INTARIAN_PEPPER_ROOT,55141.0
-2,698500,ASH_COATED_OSMIUM,6839.0
-2,698600,INTARIAN_PEPPER_ROOT,55141.0
-2,698600,ASH_COATED_OSMIUM,6839.0
-2,698700,INTARIAN_PEPPER_ROOT,55181.0
-2,698700,ASH_COATED_OSMIUM,6836.0
-2,698800,INTARIAN_PEPPER_ROOT,55181.0
-2,698800,ASH_COATED_OSMIUM,6839.0
-2,698900,INTARIAN_PEPPER_ROOT,55181.0
-2,698900,ASH_COATED_OSMIUM,6837.0
-2,699000,INTARIAN_PEPPER_ROOT,55301.0
-2,699000,ASH_COATED_OSMIUM,6839.0
-2,699100,INTARIAN_PEPPER_ROOT,55181.0
-2,699100,ASH_COATED_OSMIUM,6841.0
-2,699200,INTARIAN_PEPPER_ROOT,55181.0
-2,699200,ASH_COATED_OSMIUM,6842.0
-2,699300,INTARIAN_PEPPER_ROOT,55301.0
-2,699300,ASH_COATED_OSMIUM,6838.0
-2,699400,INTARIAN_PEPPER_ROOT,55221.0
-2,699400,ASH_COATED_OSMIUM,6839.0
-2,699500,INTARIAN_PEPPER_ROOT,55221.0
-2,699500,ASH_COATED_OSMIUM,6839.0
-2,699600,INTARIAN_PEPPER_ROOT,55221.0
-2,699600,ASH_COATED_OSMIUM,6839.0
-2,699700,INTARIAN_PEPPER_ROOT,55261.0
-2,699700,ASH_COATED_OSMIUM,6842.0
-2,699800,INTARIAN_PEPPER_ROOT,55141.0
-2,699800,ASH_COATED_OSMIUM,6839.0
-2,699900,INTARIAN_PEPPER_ROOT,55141.0
-2,699900,ASH_COATED_OSMIUM,6836.0
-2,700000,INTARIAN_PEPPER_ROOT,55261.0
-2,700000,ASH_COATED_OSMIUM,6895.0
-2,700100,INTARIAN_PEPPER_ROOT,54781.0
-2,700100,ASH_COATED_OSMIUM,6895.0
-2,700200,INTARIAN_PEPPER_ROOT,55261.0
-2,700200,ASH_COATED_OSMIUM,6895.0
-2,700300,INTARIAN_PEPPER_ROOT,55261.0
-2,700300,ASH_COATED_OSMIUM,6895.0
-2,700400,INTARIAN_PEPPER_ROOT,55301.0
-2,700400,ASH_COATED_OSMIUM,6904.0
-2,700500,INTARIAN_PEPPER_ROOT,55301.0
-2,700500,ASH_COATED_OSMIUM,6895.0
-2,700600,INTARIAN_PEPPER_ROOT,55301.0
-2,700600,ASH_COATED_OSMIUM,6895.0
-2,700700,INTARIAN_PEPPER_ROOT,55341.0
-2,700700,ASH_COATED_OSMIUM,6913.0
-2,700800,INTARIAN_PEPPER_ROOT,55421.0
-2,700800,ASH_COATED_OSMIUM,6881.5
-2,700900,INTARIAN_PEPPER_ROOT,55221.0
-2,700900,ASH_COATED_OSMIUM,6904.0
-2,701000,INTARIAN_PEPPER_ROOT,55341.0
-2,701000,ASH_COATED_OSMIUM,6895.0
-2,701100,INTARIAN_PEPPER_ROOT,55341.0
-2,701100,ASH_COATED_OSMIUM,6832.0
-2,701200,INTARIAN_PEPPER_ROOT,55341.0
-2,701200,ASH_COATED_OSMIUM,6899.5
-2,701300,INTARIAN_PEPPER_ROOT,55501.0
-2,701300,ASH_COATED_OSMIUM,6904.0
-2,701400,INTARIAN_PEPPER_ROOT,55261.0
-2,701400,ASH_COATED_OSMIUM,6913.0
-2,701500,INTARIAN_PEPPER_ROOT,55394.5
-2,701500,ASH_COATED_OSMIUM,6913.0
-2,701600,INTARIAN_PEPPER_ROOT,55265.0
-2,701600,ASH_COATED_OSMIUM,6922.0
-2,701700,INTARIAN_PEPPER_ROOT,55418.0
-2,701700,ASH_COATED_OSMIUM,6913.0
-2,701800,INTARIAN_PEPPER_ROOT,55298.0
-2,701800,ASH_COATED_OSMIUM,6899.5
-2,701900,INTARIAN_PEPPER_ROOT,55418.0
-2,701900,ASH_COATED_OSMIUM,6904.0
-2,702000,INTARIAN_PEPPER_ROOT,55418.0
-2,702000,ASH_COATED_OSMIUM,6904.0
-2,702100,INTARIAN_PEPPER_ROOT,55418.0
-2,702100,ASH_COATED_OSMIUM,6904.0
-2,702200,INTARIAN_PEPPER_ROOT,55418.0
-2,702200,ASH_COATED_OSMIUM,6904.0
-2,702300,INTARIAN_PEPPER_ROOT,55418.0
-2,702300,ASH_COATED_OSMIUM,6904.0
-2,702400,INTARIAN_PEPPER_ROOT,55578.0
-2,702400,ASH_COATED_OSMIUM,6913.0
-2,702500,INTARIAN_PEPPER_ROOT,55458.0
-2,702500,ASH_COATED_OSMIUM,6904.0
-2,702600,INTARIAN_PEPPER_ROOT,55578.0
-2,702600,ASH_COATED_OSMIUM,6904.0
-2,702700,INTARIAN_PEPPER_ROOT,55098.0
-2,702700,ASH_COATED_OSMIUM,6917.5
-2,702800,INTARIAN_PEPPER_ROOT,55578.0
-2,702800,ASH_COATED_OSMIUM,6904.0
-2,702900,INTARIAN_PEPPER_ROOT,55498.0
-2,702900,ASH_COATED_OSMIUM,6908.5
-2,703000,INTARIAN_PEPPER_ROOT,55498.0
-2,703000,ASH_COATED_OSMIUM,6976.0
-2,703100,INTARIAN_PEPPER_ROOT,55498.0
-2,703100,ASH_COATED_OSMIUM,6917.5
-2,703200,INTARIAN_PEPPER_ROOT,55498.0
-2,703200,ASH_COATED_OSMIUM,7003.0
-2,703300,INTARIAN_PEPPER_ROOT,55498.0
-2,703300,ASH_COATED_OSMIUM,6904.0
-2,703400,INTARIAN_PEPPER_ROOT,55538.0
-2,703400,ASH_COATED_OSMIUM,6904.0
-2,703500,INTARIAN_PEPPER_ROOT,55538.0
-2,703500,ASH_COATED_OSMIUM,6904.0
-2,703600,INTARIAN_PEPPER_ROOT,55538.0
-2,703600,ASH_COATED_OSMIUM,6904.0
-2,703700,INTARIAN_PEPPER_ROOT,55578.0
-2,703700,ASH_COATED_OSMIUM,6931.0
-2,703800,INTARIAN_PEPPER_ROOT,55578.0
-2,703800,ASH_COATED_OSMIUM,6917.5
-2,703900,INTARIAN_PEPPER_ROOT,55578.0
-2,703900,ASH_COATED_OSMIUM,6904.0
-2,704000,INTARIAN_PEPPER_ROOT,55578.0
-2,704000,ASH_COATED_OSMIUM,6890.5
-2,704100,INTARIAN_PEPPER_ROOT,55578.0
-2,704100,ASH_COATED_OSMIUM,6913.0
-2,704200,INTARIAN_PEPPER_ROOT,55578.0
-2,704200,ASH_COATED_OSMIUM,6904.0
-2,704300,INTARIAN_PEPPER_ROOT,55698.0
-2,704300,ASH_COATED_OSMIUM,7003.0
-2,704400,INTARIAN_PEPPER_ROOT,55738.0
-2,704400,ASH_COATED_OSMIUM,6931.0
-2,704500,INTARIAN_PEPPER_ROOT,55738.0
-2,704500,ASH_COATED_OSMIUM,6904.0
-2,704600,INTARIAN_PEPPER_ROOT,55498.0
-2,704600,ASH_COATED_OSMIUM,6904.0
-2,704700,INTARIAN_PEPPER_ROOT,55658.0
-2,704700,ASH_COATED_OSMIUM,6904.0
-2,704800,INTARIAN_PEPPER_ROOT,55658.0
-2,704800,ASH_COATED_OSMIUM,6904.0
-2,704900,INTARIAN_PEPPER_ROOT,55738.0
-2,704900,ASH_COATED_OSMIUM,6904.0
-2,705000,INTARIAN_PEPPER_ROOT,55538.0
-2,705000,ASH_COATED_OSMIUM,6895.0
-2,705100,INTARIAN_PEPPER_ROOT,55658.0
-2,705100,ASH_COATED_OSMIUM,6904.0
-2,705200,INTARIAN_PEPPER_ROOT,55658.0
-2,705200,ASH_COATED_OSMIUM,6922.0
-2,705300,INTARIAN_PEPPER_ROOT,55778.0
-2,705300,ASH_COATED_OSMIUM,6913.0
-2,705400,INTARIAN_PEPPER_ROOT,55698.0
-2,705400,ASH_COATED_OSMIUM,6985.0
-2,705500,INTARIAN_PEPPER_ROOT,55698.0
-2,705500,ASH_COATED_OSMIUM,6899.5
-2,705600,INTARIAN_PEPPER_ROOT,55698.0
-2,705600,ASH_COATED_OSMIUM,6895.0
-2,705700,INTARIAN_PEPPER_ROOT,55818.0
-2,705700,ASH_COATED_OSMIUM,6904.0
-2,705800,INTARIAN_PEPPER_ROOT,55738.0
-2,705800,ASH_COATED_OSMIUM,6877.0
-2,705900,INTARIAN_PEPPER_ROOT,55818.0
-2,705900,ASH_COATED_OSMIUM,6854.5
-2,706000,INTARIAN_PEPPER_ROOT,56218.0
-2,706000,ASH_COATED_OSMIUM,6904.0
-2,706100,INTARIAN_PEPPER_ROOT,55738.0
-2,706100,ASH_COATED_OSMIUM,6926.5
-2,706200,INTARIAN_PEPPER_ROOT,55738.0
-2,706200,ASH_COATED_OSMIUM,6913.0
-2,706300,INTARIAN_PEPPER_ROOT,55738.0
-2,706300,ASH_COATED_OSMIUM,6913.0
-2,706400,INTARIAN_PEPPER_ROOT,55898.0
-2,706400,ASH_COATED_OSMIUM,6944.5
-2,706500,INTARIAN_PEPPER_ROOT,55658.0
-2,706500,ASH_COATED_OSMIUM,6935.5
-2,706600,INTARIAN_PEPPER_ROOT,55898.0
-2,706600,ASH_COATED_OSMIUM,6935.5
-2,706700,INTARIAN_PEPPER_ROOT,55818.0
-2,706700,ASH_COATED_OSMIUM,6970.0
-2,706800,INTARIAN_PEPPER_ROOT,55818.0
-2,706800,ASH_COATED_OSMIUM,6965.5
-2,706900,INTARIAN_PEPPER_ROOT,55818.0
-2,706900,ASH_COATED_OSMIUM,6971.0
-2,707000,INTARIAN_PEPPER_ROOT,55818.0
-2,707000,ASH_COATED_OSMIUM,6972.0
-2,707100,INTARIAN_PEPPER_ROOT,55818.0
-2,707100,ASH_COATED_OSMIUM,6971.0
-2,707200,INTARIAN_PEPPER_ROOT,56298.0
-2,707200,ASH_COATED_OSMIUM,6970.0
-2,707300,INTARIAN_PEPPER_ROOT,55818.0
-2,707300,ASH_COATED_OSMIUM,6971.0
-2,707400,INTARIAN_PEPPER_ROOT,55738.0
-2,707400,ASH_COATED_OSMIUM,6968.0
-2,707500,INTARIAN_PEPPER_ROOT,55858.0
-2,707500,ASH_COATED_OSMIUM,6971.0
-2,707600,INTARIAN_PEPPER_ROOT,55978.0
-2,707600,ASH_COATED_OSMIUM,6972.0
-2,707700,INTARIAN_PEPPER_ROOT,55898.0
